t,matched
14464,True
14469,True
14474,True
14479,True
14484,True
14489,True
14494,True
14499,True
14504,True
14509,True
14514,True
14519,True
14524,True
14529,True
14534,True
14539,True
14544,True
14549,True
14554,True
14559,True
14564,True
14569,True
14574,True
14579,True
14584,True
14589,True
14594,True
14599,True
14604,True
14609,True
14614,True
14619,True
14624,True
14629,True
14634,True
14639,True
14644,True
14649,True
14654,True
14659,True
14664,True
14669,True
14674,True
14679,True
21704,True
21709,True
21714,True
21719,True
21724,True
21729,True
21734,True
21739,True
21744,True
21749,True
21754,True
21759,True
21764,True
21769,True
21774,True
21779,True
21784,True
21789,True
21794,True
21799,True
21804,True
21809,True
21814,True
21819,True
21824,True
21829,True
21834,True
21839,True
21844,True
21849,True
21854,True
21859,True
21864,True
21869,True
21874,True
21879,True
21884,True
21889,True
21894,True
21899,True
21904,True
21909,True
21914,True
21919,True
21924,True
21929,True
21934,True
21939,True
21944,True
21949,True
21954,True
21959,True
21964,True
21969,True
21974,True
21979,True
21984,True
21989,True
21994,True
21999,True
22004,True
22009,True
22014,True
22019,True
22024,True
22029,True
22034,True
22039,True
22044,True
22049,True
22054,True
22059,True
22064,True
22069,True
22074,True
22079,True
22084,True
22089,True
22094,True
22099,True
22104,True
22109,True
22114,True
22119,True
22124,True
22129,True
22134,True
22139,True
22144,True
22149,True
22154,True
22159,True
22164,True
22169,True
22174,True
22179,True
22184,True
22189,True
22194,True
22199,True
22204,True
22209,True
22214,True
22219,True
22224,True
22229,True
22234,True
22239,True
22244,True
22249,True
22254,True
22259,True
22264,True
22269,True
22274,True
22279,True
22284,True
22289,True
22294,True
22299,True
22304,True
22309,True
22314,True
22319,True
22324,True
22329,True
22334,True
22339,True
22344,True
22349,True
22354,True
22359,True
22364,True
22369,True
22374,True
22379,True
22384,True
22389,True
22394,True
22399,True
22404,True
22409,True
22414,True
22419,True
22424,True
22429,True
22434,True
22439,True
22444,True
22449,True
22454,True
22459,True
22464,True
22469,True
22474,True
22479,True
22484,True
22489,True
22494,True
22499,True
22504,True
22509,True
22514,True
22519,True
22524,True
22529,True
22534,True
22539,True
22544,True
22549,True
22554,True
22559,True
22564,True
22569,True
22574,True
22579,True
22584,True
22589,True
22594,True
22599,True
22604,True
22609,True
22614,True
22619,True
22624,True
22629,True
22634,True
22639,True
22644,True
22649,True
22654,True
22659,True
22664,True
22669,True
22674,True
22679,True
22684,True
22689,True
22694,True
22699,True
22704,True
22709,True
22714,True
22719,True
22724,True
22729,True
22734,True
22739,True
22744,True
22749,True
22754,True
22759,True
22764,True
22769,True
22774,True
22779,True
22784,True
22789,True
22794,True
22799,True
22804,True
22809,True
22814,True
22819,True
22824,True
22829,True
22834,True
22839,True
22844,True
22849,True
22854,True
22859,True
22864,True
22869,True
22874,True
22879,True
22884,True
22889,True
22894,True
22899,True
22904,True
22909,True
22914,True
22919,True
22924,True
22929,True
22934,True
22939,True
22944,True
22949,True
22954,True
22959,True
64994,True
64999,True
65004,True
65009,True
65014,True
65019,True
65024,True
65029,True
65034,True
65039,True
65044,True
65049,True
65054,True
65059,True
65064,True
65069,True
65074,True
65079,True
65084,True
65089,True
65094,True
65099,True
65104,True
65109,True
65114,True
65119,True
65124,True
65129,True
65134,True
65139,True
65144,True
65149,True
65154,True
65159,True
65164,True
65169,True
65174,True
65179,True
65184,True
65189,True
65194,True
65199,True
65204,True
65209,True
65214,True
65219,True
65224,True
65229,True
65234,True
65239,True
65244,True
65249,True
65254,True
65259,True
65264,True
65269,True
65274,True
65279,True
65284,True
65289,True
65294,True
65299,True
65304,True
65309,True
65314,True
65319,True
65324,True
65329,True
65334,True
65339,True
65344,True
65349,True
65354,True
65359,True
65364,True
65369,True
65374,True
65379,True
65384,True
65389,True
65394,True
65399,True
65404,True
65409,True
65414,True
65419,True
65424,True
65429,True
65434,True
65439,True
65444,True
65449,True
65454,True
65459,True
65464,True
65469,True
65474,True
65479,True
65484,True
65489,True
65494,True
65499,True
65504,True
65509,True
65514,True
65519,True
65524,True
65529,True
65534,True
65539,True
65544,True
65549,True
65554,True
65559,True
65564,True
65569,True
65574,True
65579,True
65584,True
65589,True
65594,True
65599,True
65604,True
65609,True
65614,True
65619,True
65624,True
65629,True
65634,True
65639,True
65644,True
65649,True
65654,True
65659,True
65664,True
65669,True
65674,True
65679,True
65684,True
65689,True
65694,True
65699,True
65704,True
65709,True
65714,True
65719,True
65724,True
65729,True
65734,True
65739,True
65744,True
65749,True
65754,True
65759,True
65764,True
65769,True
65774,True
65779,True
65784,True
65789,True
65794,True
65799,True
65804,True
65809,True
65814,True
65819,True
65824,True
65829,True
65834,True
65839,True
65844,True
65849,True
65854,True
65859,True
65864,True
65869,True
65874,True
65879,True
65884,True
65889,True
65894,True
65899,True
65904,True
65909,True
65914,True
65919,True
65924,True
65929,True
65934,True
65939,True
65944,True
65949,True
65954,True
65959,True
65964,True
65969,True
65974,True
65979,True
65984,True
65989,True
65994,True
65999,True
66004,True
66009,True
66014,True
66019,True
66024,True
66029,True
66034,True
66039,True
66044,True
66049,True
66054,False
66059,False
66064,True
66069,True
66074,True
66079,True
66084,True
66089,True
66094,True
66099,True
66104,True
66109,True
66114,True
66119,True
66124,True
66129,True
66134,True
66139,True
66144,True
66149,True
66154,True
66159,True
66164,True
66169,True
66174,True
66179,True
66184,True
66189,True
66194,True
66199,True
66204,True
66209,True
66214,True
66219,True
66224,True
66229,True
66234,True
66239,True
66244,True
66249,True
33224,True
33229,True
33234,True
33239,True
33244,True
33249,True
33254,True
33259,True
33264,True
33269,True
33274,True
33279,True
33284,True
33289,True
33294,True
33299,True
33304,True
33309,True
33314,True
33319,True
33324,True
33329,True
33334,True
33339,True
33344,True
33349,True
33354,True
33359,True
33364,True
33369,True
33374,True
33379,True
33384,True
33389,True
33394,True
33399,True
33404,True
33409,True
33414,True
33419,True
33424,True
33429,True
33434,True
33439,True
33444,True
33449,True
33454,True
33459,True
33464,True
33469,True
33474,True
33479,True
33484,True
33489,True
33494,True
33499,True
33504,True
33509,True
33514,True
33519,True
33524,True
33529,True
33534,True
33539,True
33544,True
33549,True
33554,True
33559,True
33564,True
33569,True
33574,True
33579,True
33584,True
33589,True
33594,True
33599,True
33604,True
33609,True
33614,True
33619,True
33624,True
33629,True
33634,True
33639,True
33644,True
33649,False
33654,False
33659,False
33664,False
33669,False
33674,False
33679,False
33684,False
33689,False
33694,False
33699,False
33704,False
33709,False
33714,False
33719,False
33724,False
33729,False
33734,False
33739,False
33744,False
33749,False
33754,False
33759,False
33764,False
33769,False
33774,False
33779,False
33784,False
33789,False
33794,False
33799,False
33804,False
33809,False
33814,False
33819,False
33824,False
33829,False
33834,False
33839,False
33844,False
33849,False
33854,False
33859,False
33864,False
33869,False
33874,False
33879,False
33884,False
33889,False
33894,False
33899,False
33904,False
33909,False
33914,False
33919,False
33924,False
33929,False
33934,False
33939,False
33944,False
33949,False
33954,False
33959,False
33964,False
33969,False
33974,False
33979,False
33984,False
33989,False
33994,False
33999,False
34004,False
34009,False
34014,False
34019,False
34024,False
34029,False
34034,False
34039,False
34044,False
34049,False
34054,False
34059,False
34064,False
34069,False
34074,False
34079,False
34084,False
34089,False
34094,False
34099,False
34104,False
34109,False
34114,False
34119,False
34124,False
34129,False
34134,False
34139,False
34144,False
34149,False
34154,False
34159,False
34164,False
34169,False
34174,False
34179,False
34184,False
34189,False
34194,False
34199,False
34204,False
34209,False
34214,False
34219,False
34224,False
34229,False
34234,False
34239,False
34244,False
34249,False
34254,False
34259,False
34264,False
34269,False
34274,False
34279,False
34284,False
34289,False
34294,False
34299,False
34304,False
34309,False
34314,False
34319,False
34324,False
34329,False
34334,False
34339,False
34344,False
34349,False
34354,False
34359,False
34364,False
34369,False
34374,False
34379,False
34384,False
34389,False
34394,False
34399,False
34404,True
34409,True
34414,False
34419,False
34424,True
34429,True
34434,True
34439,True
34444,True
34449,True
34454,True
34459,True
34464,True
34469,True
34474,True
34479,True
88444,True
88449,True
88454,True
88459,True
88464,True
88469,True
88474,True
88479,True
88484,True
88489,True
88494,True
88499,True
88504,True
88509,True
88514,True
88519,True
88524,True
88529,True
88534,True
88539,True
88544,True
88549,True
88554,True
88559,True
88564,True
88569,True
88574,True
88579,True
88584,True
88589,True
88594,True
88599,True
88604,True
88609,True
88614,True
88619,True
88624,True
88629,True
88634,True
88639,True
88644,True
88649,True
88654,True
88659,True
88664,True
88669,True
88674,True
88679,True
88684,True
88689,True
88694,True
88699,True
88704,True
88709,True
88714,True
88719,True
88724,True
88729,True
88734,True
88739,True
88744,True
88749,True
88754,True
88759,True
88764,True
88769,True
88774,True
88779,True
88784,True
88789,True
88794,True
88799,True
88804,True
88809,True
88814,True
88819,True
88824,True
88829,True
88834,True
88839,True
88844,True
88849,True
88854,True
88859,True
88864,True
88869,True
88874,True
88879,True
88884,True
88889,True
88894,True
88899,True
88904,True
88909,True
88914,True
88919,True
88924,True
88929,True
88934,True
88939,True
88944,True
88949,True
88954,True
88959,True
88964,True
88969,True
88974,True
88979,True
88984,True
88989,True
88994,True
88999,True
89004,True
89009,True
89014,True
89019,True
89024,True
89029,True
89034,True
89039,True
89044,True
89049,True
89054,True
89059,True
89064,True
89069,True
89074,True
89079,True
89084,True
89089,True
89094,True
89099,True
89104,True
89109,True
89114,True
89119,True
89124,True
89129,True
89134,True
89139,True
89144,True
89149,True
89154,True
89159,True
89164,True
89169,True
89174,True
89179,True
89184,True
89189,True
89194,True
89199,True
89204,True
89209,True
89214,True
89219,True
89224,True
89229,True
89234,True
89239,True
89244,True
89249,True
89254,True
89259,True
89264,True
89269,True
89274,True
89279,True
89284,True
89289,True
89294,True
89299,True
89304,True
89309,True
89314,True
89319,True
89324,True
89329,True
89334,True
89339,True
89344,True
89349,True
89354,True
89359,True
89364,True
89369,True
89374,True
89379,True
89384,True
89389,True
89394,True
89399,True
89404,True
89409,True
89414,True
89419,True
89424,True
89429,True
89434,True
89439,True
89444,True
89449,True
89454,True
89459,True
89464,True
89469,True
89474,True
89479,True
89484,True
89489,True
89494,True
89499,True
89504,True
89509,True
89514,True
89519,True
89524,True
89529,True
89534,True
89539,True
89544,True
89549,True
89554,True
89559,True
89564,True
89569,True
89574,True
89579,True
89584,True
89589,True
89594,True
89599,True
89604,True
89609,True
89614,True
89619,True
89624,True
89629,True
89634,True
89639,True
89644,True
89649,True
89654,True
89659,True
89664,True
89669,True
89674,True
89679,True
89684,True
89689,True
89694,True
89699,True
89704,True
89709,True
89714,True
89719,True
89724,True
89729,True
89734,True
89739,True
89744,True
89749,True
89754,True
89759,True
89764,True
89769,True
89774,True
89779,True
89784,True
89789,True
89794,True
89799,True
89804,True
89809,True
89814,True
89819,True
89824,True
89829,True
89834,True
89839,True
89844,True
89849,True
89854,True
89859,True
89864,True
89869,True
89874,True
89879,True
89884,True
89889,True
89894,True
89899,True
89904,True
89909,True
89914,True
89919,True
89924,True
89929,True
89934,True
89939,True
89944,True
89949,True
89954,True
89959,True
89964,True
89969,True
89974,True
89979,True
89984,True
89989,True
89994,True
89999,True
90004,True
90009,True
90014,True
90019,True
90024,True
90029,True
90034,True
90039,True
90044,True
90049,True
90054,True
90059,True
90064,True
90069,True
90074,True
90079,True
90084,True
90089,True
90094,True
90099,True
90104,True
90109,True
90114,True
90119,True
90124,True
90129,True
90134,True
90139,True
90144,True
90149,True
90154,True
90159,True
90164,True
90169,True
90174,True
90179,True
90184,True
90189,True
90194,True
90199,True
90204,True
90209,True
90214,True
90219,True
90224,True
90229,True
90234,True
90239,True
90244,True
90249,True
90254,True
90259,True
90264,True
90269,True
90274,True
90279,True
90284,True
90289,True
90294,True
90299,True
90304,True
90309,True
90314,True
90319,True
90324,True
90329,True
90334,True
90339,True
90344,True
90349,True
90354,True
90359,True
90364,True
90369,True
90374,True
90379,True
90384,True
90389,True
90394,True
90399,True
90404,True
90409,True
90414,True
90419,True
90424,True
90429,True
90434,True
90439,True
90444,True
90449,True
90454,True
90459,True
90464,True
90469,True
90474,True
90479,True
90484,True
90489,True
90494,True
90499,True
90504,True
90509,True
90514,True
90519,True
90524,True
90529,True
90534,True
90539,True
90544,True
90549,True
90554,True
90559,True
90564,True
90569,True
90574,True
90579,True
90584,True
90589,True
90594,True
90599,True
90604,True
90609,True
90614,True
90619,True
90624,True
90629,True
90634,True
90639,True
90644,True
90649,True
90654,True
90659,True
90664,True
90669,True
90674,True
